,Unnamed: 0,Date,Tweet Id,Reviews,Username,processed_reviews,compound,neg,neu,pos,Sentiment
351,363,2022-04-06 20:57:50+00:00,1.51181e+18,"_planeteer 47620374  Complottheorie, weet je wat sukkel ik ben heel blij dat meer en meer mensen zijn die zich niet meer laten vaccineren. Weet je wat we hebben allemaal corona gehad en dat dankzij omnicron.
Neem nog een boosterke, er zet uw mondmaskerke op. Schaap!",Hendrikrsca,planeteer complottheorie weet je wat sukkel ik ben heel blij dat meer en meer mensen zijn die zich niet meer laten vaccineren weet je wat we hebben allemaal corona gehad en dat dankzij omnicron neem nog een boosterke er zet uw mondmaskerke op schaap,-0.5994,0.083,0.917,0.0,Negative
352,364,2022-04-06 20:46:57+00:00,1.51181e+18, Also it would appear that Omnicron doesn't show up when just nasal swabs are taken so many people are having symptoms taking a RAT test and getting a Negative result and then unbeknownst to them going out and spreading Covid ,justbekinddaily,also it would appear that omnicron doesn t show up when just nasal swabs are taken so many people are having symptoms taking a rat test and getting a negative result and then unbeknownst to them going out and spreading covid,-0.5719,0.085,0.915,0.0,Negative
353,365,2022-04-06 20:44:02+00:00,1.51181e+18,"In July 2021, were able to start some surveillance inspections if the ""stars lined up.""  Which changed on 29 December thanks to Delta and Omnicron. sqa2022",SQAHeadquarters,in july were able to start some surveillance inspections if the stars lined up which changed on december thanks to delta and omnicron sqa,0.4404,0.0,0.888,0.112,Positive
354,366,2022-04-06 20:42:53+00:00,1.51181e+18,Mwah...in het begin covid-19 vielen ze dood op straat...weet u nog? Zal wel meer met het vaccin te maken hebben want omnicron geeft milde klachten... ,spacema09104056,mwah in het begin covid vielen ze dood op straat weet u nog zal wel meer met het vaccin te maken hebben want omnicron geeft milde klachten,0.5859,0.0,0.839,0.161,Positive
355,367,2022-04-06 20:37:01+00:00,1.51181e+18,Una nueva variante de Omnicron. XE! Así nunca se va acabar,uhgho,una nueva variante de omnicron xe as nunca se va acabar,0.0,0.0,1.0,0.0,Neutral
356,368,2022-04-06 20:24:32+00:00,1.5118e+18,"Q siga mejor. Antigripal, jarabe tos, ibuprofeno, Anginovaj xq duerme garganta. Es omnicron relax. Una semana está negativo y bien! Ánimo ",Pizzillo1972,q siga mejor antigripal jarabe tos ibuprofeno anginovaj xq duerme garganta es omnicron relax una semana est negativo y bien nimo,0.4404,0.0,0.873,0.127,Positive
357,369,2022-04-06 20:10:02+00:00,1.5118e+18,"People will say this with a straight face but will also tell you need a booster to fight against omnicron. It’s gene therapy, it’s changes your genes, once. Extra doses is turning your genes to jelly ",MattTrout,people will say this with a straight face but will also tell you need a booster to fight against omnicron it s gene therapy it s changes your genes once extra doses is turning your genes to jelly,-0.4497,0.083,0.881,0.035,Negative
358,370,2022-04-06 20:09:30+00:00,1.5118e+18,CAYMANS: This is a significant decline from the peak of the Omnicron surge when percent positive rates were sometime coming in as high as 25% of tests conducted and as high as 6-7% of the population being active for the virus at the given time.,caribbeannewsuk,caymans this is a significant decline from the peak of the omnicron surge when percent positive rates were sometime coming in as high as of tests conducted and as high as of the population being active for the virus at the given time,0.7964,0.0,0.832,0.168,Positive
359,371,2022-04-06 19:59:59+00:00,1.5118e+18,Me at work! ,Fallen_Cherub,me at work,0.0,0.0,1.0,0.0,Neutral
360,372,2022-04-06 19:57:49+00:00,1.5118e+18,A 5 since I have to deal with ppl crowding my space. ,Fallen_Cherub,a since i have to deal with ppl crowding my space,0.0,0.0,1.0,0.0,Neutral
361,373,2022-04-06 19:56:34+00:00,1.5118e+18,So I went to the gym and my dumbass ran earlier and now I’m walking the whole park. Going to be sore!,Fallen_Cherub,so i went to the gym and my dumbass ran earlier and now i m walking the whole park going to be sore,-0.7269,0.225,0.775,0.0,Negative
362,375,2022-04-06 19:47:46+00:00,1.51179e+18,Omnicron XE...it sounds like an Apple Phone,MatthewPettipa1,omnicron xe it sounds like an apple phone,0.3612,0.0,0.737,0.263,Positive
363,376,2022-04-06 19:44:36+00:00,1.51179e+18, OMNICRON VARIANT RETURNS TO INDIA 🇮🇳 🏵PESTILENCES 🙌MATTHEW 24;1-14 📖🌍WORLD NEWS WATCH 📖📖📺🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨,JesusGa05753255,omnicron variant returns to india pestilences matthew world news watch,0.0,0.0,1.0,0.0,Neutral
364,377,2022-04-06 19:31:12+00:00,1.51179e+18,73 Whahaha iedereen heeft nu onderhand omnicron(licht griepje) gehad kappen nou zeg,helmaroem,whahaha iedereen heeft nu onderhand omnicron licht griepje gehad kappen nou zeg,0.0,0.0,1.0,0.0,Neutral
365,378,2022-04-06 19:20:25+00:00,1.51179e+18,Us original COVID getters looking down at the delta and omnicron ppl ,MariGO2thepolls,us original covid getters looking down at the delta and omnicron ppl,0.3182,0.0,0.827,0.173,Positive
366,379,2022-04-06 18:52:52+00:00,1.51178e+18,"_kyler  We have plenty of therapeutics and vaccine coverage now. The fall is when viruses have peak conditions. We will see a surge and it will be like omnicron. Nothing closed, nothing changed.",Traders4Life1,kyler we have plenty of therapeutics and vaccine coverage now the fall is when viruses have peak conditions we will see a surge and it will be like omnicron nothing closed nothing changed,0.3612,0.0,0.928,0.072,Positive
367,380,2022-04-06 18:51:17+00:00,1.51178e+18,I miss 2017 hateful me ,TheYoungMarcus,i miss hateful me,-0.5859,0.706,0.294,0.0,Negative
368,381,2022-04-06 18:46:47+00:00,1.51178e+18, Hope it’s not too bad for you Dan!  Omnicron 2.0.,ClarisSD,hope it s not too bad for you dan omnicron,0.6956,0.0,0.582,0.418,Positive
369,382,2022-04-06 18:41:09+00:00,1.51178e+18,4LL1  It looks like somebody plated up the main symptoms of the new omnicron variant...,iamashinybutton,ll it looks like somebody plated up the main symptoms of the new omnicron variant,0.3612,0.0,0.848,0.152,Positive
370,383,2022-04-06 18:23:39+00:00,1.51177e+18, Net op het nieuws 0 doden van omnicron in Shanghai,thefarmer1970,net op het nieuws doden van omnicron in shanghai,0.0,0.0,1.0,0.0,Neutral
371,384,2022-04-06 18:02:49+00:00,1.51177e+18, Why did you test?  How did you test?   These tests have a very high rate of false negatives due to improper testing procedures - particularly bad at picking up Omnicron if you just did the recommended nasal swab.  If only there was some way of ensuring reliable testing…oh wait,TO_Prairie_Boy,why did you test how did you test these tests have a very high rate of false negatives due to improper testing procedures particularly bad at picking up omnicron if you just did the recommended nasal swab if only there was some way of ensuring reliable testing oh wait,-0.2247,0.071,0.857,0.073,Negative
372,385,2022-04-06 17:58:58+00:00,1.51177e+18,  I seeing it's not super great for Omnicron but Im not an Immunologist,jimbryson,i seeing it s not super great for omnicron but im not an immunologist,-0.4973,0.26,0.74,0.0,Negative
373,386,2022-04-06 17:58:00+00:00,1.51177e+18,Hitting up Universal with the madre. Got a wheelchair to push her around since she can’t walk long distance without feeling pain in her joints. Wooo hooo!!!!! Let’s get some food!,Fallen_Cherub,hitting up universal with the madre got a wheelchair to push her around since she can t walk long distance without feeling pain in her joints wooo hooo let s get some food,0.3252,0.039,0.884,0.077,Positive
374,387,2022-04-06 17:26:52+00:00,1.51176e+18,"         De volgende Omnicron versie is alweer in aantocht vanuit Shanghai, dus gaan we weer ..??",Marnix020578961,de volgende omnicron versie is alweer in aantocht vanuit shanghai dus gaan we weer,0.0,0.0,1.0,0.0,Neutral
375,388,2022-04-06 17:04:26+00:00,1.51175e+18,  Just like original Omnicron,MarkTho01484381,just like original omnicron,0.5859,0.0,0.294,0.706,Positive
376,389,2022-04-06 16:41:29+00:00,1.51175e+18,7 24 My regular yearly colds are worse than when I had Omnicron.,deemsharma,my regular yearly colds are worse than when i had omnicron,-0.4767,0.237,0.763,0.0,Negative
377,390,2022-04-06 16:41:19+00:00,1.51175e+18,“I pushed my fingers into my eyeeeeeee!!!!!” ,Fallen_Cherub,i pushed my fingers into my eyeeeeeee,0.0,0.0,1.0,0.0,Neutral
378,391,2022-04-06 16:40:55+00:00,1.51175e+18,7  24 But no vaccine helps you from Omnicron and that is the dominant variant. So why get 3-4 jabs of something that no longer is an issue ?,deemsharma,but no vaccine helps you from omnicron and that is the dominant variant so why get jabs of something that no longer is an issue,-0.8114,0.276,0.724,0.0,Negative
379,392,2022-04-06 16:31:03+00:00,1.51174e+18, Triple vaxeds with Pfizer and caught omnicron in January so I guess I got my second booster then.,KennethMasson1,triple vaxeds with pfizer and caught omnicron in january so i guess i got my second booster then,0.0,0.0,1.0,0.0,Neutral
380,393,2022-04-06 16:25:10+00:00,1.51174e+18," 1    Dude if you're asymptomatic with covid no way you get adverse effects from vax. We had handful people triple vaxed in enclosed room for hours with highly symptomatic probably omnicron case.. no mask. Everyone tested negative. You don't have to get vaxed, but don't diss the vax",to117,dude if you re asymptomatic with covid no way you get adverse effects from vax we had handful people triple vaxed in enclosed room for hours with highly symptomatic probably omnicron case no mask everyone tested negative you don t have to get vaxed but don t diss the vax,-0.6486,0.137,0.863,0.0,Negative
381,394,2022-04-06 16:16:41+00:00,1.51174e+18,Off the starbucks and listening to Mind Mischief on repeat someone help,TheYoungMarcus,off the starbucks and listening to mind mischief on repeat someone help,0.0516,0.164,0.658,0.178,Positive
382,395,2022-04-06 16:14:09+00:00,1.51174e+18,@45isalive Welcome to my life,TheYoungMarcus,isalive welcome to my life,0.4588,0.0,0.571,0.429,Positive
383,396,2022-04-06 16:08:44+00:00,1.51174e+18, nice,Omnicron05,nice,0.4215,0.0,0.0,1.0,Positive
384,397,2022-04-06 16:07:31+00:00,1.51174e+18,  1a 1 Trump still paid us more lol and biden failed hard by doing nothing to help us with omnicron,johncsmith89,a trump still paid us more lol and biden failed hard by doing nothing to help us with omnicron,-0.4339,0.278,0.599,0.123,Negative
385,398,2022-04-06 16:06:10+00:00,1.51174e+18,@45isalive Take ur pick,TheYoungMarcus,isalive take ur pick,0.0,0.0,1.0,0.0,Neutral
386,399,2022-04-06 15:57:45+00:00,1.51173e+18,40 Because the jab doesn't work and actually makes you more susceptible to catching Omnicron by destroying your immune system?,johndmtb,because the jab doesn t work and actually makes you more susceptible to catching omnicron by destroying your immune system,-0.34,0.151,0.756,0.092,Negative
387,400,2022-04-06 15:53:02+00:00,1.51173e+18,500+ ppl viewing my insta story is scary wtf. Bots??,TheYoungMarcus,ppl viewing my insta story is scary wtf bots,-0.7906,0.5,0.5,0.0,Negative
388,401,2022-04-06 15:48:20+00:00,1.51173e+18, A manager,TheYoungMarcus,a manager,0.0,0.0,1.0,0.0,Neutral
389,402,2022-04-06 15:47:53+00:00,1.51173e+18,lmk if u wanna come to any i will try to get u in free 🥺 ,TheYoungMarcus,lmk if u wanna come to any i will try to get u in free,0.5106,0.0,0.809,0.191,Positive
390,403,2022-04-06 15:36:27+00:00,1.51173e+18, everything is political. but biden takes credit for the economy where all that happened was dems governors took their feet off the breaks. if trump were prez pritzker would have shut the economy down for omnicron,mrmikeok_coyle,everything is political but biden takes credit for the economy where all that happened was dems governors took their feet off the breaks if trump were prez pritzker would have shut the economy down for omnicron,0.5267,0.0,0.911,0.089,Positive
391,404,2022-04-06 15:33:30+00:00,1.51173e+18, You mean all the boosters not developed for Omnicron and beyond🤔.......Jesus!... Pharma is taking Humanity for fools😔 ,mitchintheO,you mean all the boosters not developed for omnicron and beyond jesus pharma is taking humanity for fools,-0.4939,0.158,0.842,0.0,Negative
392,405,2022-04-06 15:28:48+00:00,1.51173e+18,  Pls pls pls fr,TheYoungMarcus,pls pls pls fr,0.2263,0.0,0.204,0.796,Positive
393,406,2022-04-06 15:28:38+00:00,1.51173e+18,"🔴 LIVE IN YOUTUBE: Tin tức trực tiếp buổi sáng ở mỹ 06-04-2022
Nhấn vào đây để xem:
tintuc UNV UNVtinhbuoisang USNews tiengviet coronavirususa nguoiviet CoronavirusOutbreak  Omnicron OmnicronVariant WinterStorm ",AndynguyenTX,live in youtube tin t c tr c ti p bu i s ng m nh n v o y xem tintuc unv unvtinhbuoisang usnews tiengviet coronavirususa nguoiviet coronavirusoutbreak omnicron omnicronvariant winterstorm,0.4939,0.0,0.906,0.094,Positive
394,407,2022-04-06 15:03:23+00:00,1.51172e+18,4     Or even places like New York who put it back in mid December only to have omnicron still surge like it did everywhere else that didn't have a mandate. They don't work and it's become religion to Ryan and team.,wshalhoub929,or even places like new york who put it back in mid december only to have omnicron still surge like it did everywhere else that didn t have a mandate they don t work and it s become religion to ryan and team,0.6124,0.0,0.891,0.109,Positive
395,408,2022-04-06 15:00:17+00:00,1.51172e+18, Omnicron is natures vaccine,Tillman_40,omnicron is natures vaccine,0.0,0.0,1.0,0.0,Neutral
396,409,2022-04-06 14:58:51+00:00,1.51172e+18,"   Masking was effective before Omnicron. It hasn’t been since. BC Public Health estimates that 50%(!) of the province was infected this past winter with masking, capacity limits &amp; other measures in place.",mpalota54,masking was effective before omnicron it hasn t been since bc public health estimates that of the province was infected this past winter with masking capacity limits amp other measures in place,-0.0258,0.088,0.826,0.085,Neutral
397,410,2022-04-06 14:34:36+00:00,1.51171e+18,Tell them I love you back &amp; forget abt it like it never happened afterwards. 🤷🏽‍♀️ ,Fallen_Cherub,tell them i love you back amp forget abt it like it never happened afterwards,0.7003,0.092,0.583,0.325,Positive
398,411,2022-04-06 14:03:34+00:00,1.51171e+18,Amy. How many foreign people whom are VETTED live Minneapolis and surrounding suburbs. Are they really told the black race is bad we will harm them plaque them with drugs guns and babies so we are COVID CORONA DELTA DELTA VARIANT OMNICRON DISEASE LABELED BY THE O.C.D. DSM GROUP,schaaronl,amy how many foreign people whom are vetted live minneapolis and surrounding suburbs are they really told the black race is bad we will harm them plaque them with drugs guns and babies so we are covid corona delta delta variant omnicron disease labeled by the o c d dsm group,-0.7906,0.125,0.875,0.0,Negative
399,412,2022-04-06 13:50:18+00:00,1.5117e+18,  Don’t forget dizziness! I’m a hearing/balance Dr and daily I get a new pt who is dizzy after COVID (and now it’s generally all omnicron),Shanise_Speaks,don t forget dizziness i m a hearing balance dr and daily i get a new pt who is dizzy after covid and now it s generally all omnicron,-0.4215,0.123,0.877,0.0,Negative
400,413,2022-04-06 13:41:09+00:00,1.5117e+18,"  Omicron goh waar heb ik dat vaker gehoord, ohw ja zo heet ook 1 van die nazi eilandjes bij Antarctica.

Omnicron is puur ontstaan door de eerdere gif spuiten.
Alleen gevaccineerden verspreiden dit.
Dat weet u donders goed.",MarcelSchipper3,omicron goh waar heb ik dat vaker gehoord ohw ja zo heet ook van die nazi eilandjes bij antarctica omnicron is puur ontstaan door de eerdere gif spuiten alleen gevaccineerden verspreiden dit dat weet u donders goed,-0.5994,0.098,0.902,0.0,Negative
401,414,2022-04-06 13:27:14+00:00,1.5117e+18," Porque el omnicron tiene una tasa de hospitalizacion muy baja, en jovenes sin patologias como es mi caso es 0. Si le sumas que estoy vacunado, solo queda recuperar la vida que teniamos antes. Asi que no, basta mascarilla por mi parte ya y todo lo que tenga que ver con covid.",Xep141,porque el omnicron tiene una tasa de hospitalizacion muy baja en jovenes sin patologias como es mi caso es si le sumas que estoy vacunado solo queda recuperar la vida que teniamos antes asi que no basta mascarilla por mi parte ya y todo lo que tenga que ver con covid,-0.7003,0.106,0.894,0.0,Negative
402,415,2022-04-06 12:45:26+00:00,1.51169e+18,"If Joe isn't responsible for what Hunter does, how is Clarence responsible for what Ginni does? ",watchingthewea1,if joe isn t responsible for what hunter does how is clarence responsible for what ginni does,0.5574,0.0,0.765,0.235,Positive
403,416,2022-04-06 12:43:39+00:00,1.51169e+18, That’s exactly what I thought. Blaming SA is easier for these countries. I know that China announced last week about a different variant of Omnicron. Now it’s Great Britain 🇬🇧.,khustazm,that s exactly what i thought blaming sa is easier for these countries i know that china announced last week about a different variant of omnicron now it s great britain,0.5719,0.084,0.735,0.181,Positive
404,417,2022-04-06 12:41:45+00:00,1.51169e+18,Another variant of Omnicron on the rise in the UK? Will this ever end?,MimiBro78070253,another variant of omnicron on the rise in the uk will this ever end,0.0,0.0,1.0,0.0,Neutral
405,418,2022-04-06 12:40:49+00:00,1.51169e+18,  Omnicron be like.. ,RajivAluri,omnicron be like,0.3612,0.0,0.444,0.556,Positive
406,420,2022-04-06 12:39:45+00:00,1.51169e+18,"4th sub-variant Omnicron XE is spreading in Europe atm. It is a combination of BA.1 and BA.2. Hope everyone stay safe. I plan to continue wearing my mask. Guess I will have use for my reusable N95 mask.
WynonnaEarp 😷 
BringWynonnaHome 📬 ",sheelaght_sy,th sub variant omnicron xe is spreading in europe atm it is a combination of ba and ba hope everyone stay safe i plan to continue wearing my mask guess i will have use for my reusable n mask wynonnaearp bringwynonnahome,0.7003,0.0,0.871,0.129,Positive
407,421,2022-04-06 12:38:37+00:00,1.51168e+18,"భారత్‌లో మరో కొత్త వేరియంట్ ఎంట్రీ ఇచ్చింది. ముంబయికి చెందిన ఓ వ్యక్తిలో ఒమిక్రాన్ వేరియంట్ XEని గుర్తించారు.  అత్యంత వేగంగా వ్యాప్తి చెందే ఒమిక్రాన్ సబ్ వేరియంట్ BA.2 కంటే XE వేరియంట్ దాదాపు 10 రెట్లు వేగవంతమైంది.మాస్క్ వేసుకోండి 

Omnicron NewVariant StaySafe",duckthelife,xe ba xe omnicron newvariant staysafe,0.0,0.0,1.0,0.0,Neutral
408,422,2022-04-06 12:35:27+00:00,1.51168e+18,"People say Omnicron is not so severe but to me ,I felt the depth of  appeal …If you tested positive,please stop going to public places.Respect others life as much as yours 🙏🏻🙏🏻🙏🏻",PhubGye36734330,people say omnicron is not so severe but to me i felt the depth of appeal if you tested positive please stop going to public places respect others life as much as yours,0.9017,0.063,0.627,0.311,Positive
409,423,2022-04-06 12:33:45+00:00,1.51168e+18,"భారత్‌లో మరో కొత్త వేరియంట్ ఎంట్రీ ఇచ్చింది. ముంబయికి చెందిన ఓ వ్యక్తిలో ఒమిక్రాన్ వేరియంట్ XEని గుర్తించారు.  అత్యంత వేగంగా వ్యాప్తి చెందే ఒమిక్రాన్ సబ్ వేరియంట్ BA.2 కంటే XE వేరియంట్ దాదాపు 10 రెట్లు వేగవంతమైంది.మాస్క్ వేసుకోండి 

Omnicron NewVariant StaySafe ",ABPDesam,xe ba xe omnicron newvariant staysafe,0.0,0.0,1.0,0.0,Neutral
410,424,2022-04-06 12:19:01+00:00,1.51168e+18,"1973  No! Look at HK, 99.9% mask compliance and still they estimate over half the city has had Omnicron. Masks don’t work, and are pure virtue signaling and nothing else.",hot_winters,no look at hk mask compliance and still they estimate over half the city has had omnicron masks don t work and are pure virtue signaling and nothing else,0.1531,0.069,0.844,0.087,Positive
411,425,2022-04-06 12:18:48+00:00,1.51168e+18," There’s zero people in icu, haven’t been any for a while. Everybody is vaxxed. Omnicron is the most common respiratory virus in the world. Stop fear mongering ",toodees2D,there s zero people in icu haven t been any for a while everybody is vaxxed omnicron is the most common respiratory virus in the world stop fear mongering,-0.7351,0.217,0.783,0.0,Negative
412,426,2022-04-06 12:13:23+00:00,1.51168e+18,"_canada  There hasn’t been anybody in the ICU for a while, everybody is vaxxed, what are you afraid of? lol omnicron is the most common respiratory virus in the world ",toodees2D,canada there hasn t been anybody in the icu for a while everybody is vaxxed what are you afraid of lol omnicron is the most common respiratory virus in the world,0.4215,0.0,0.915,0.085,Positive
413,427,2022-04-06 12:02:36+00:00,1.51168e+18,_Geraghty1970  'Omnicron'!,OldGassy1984,geraghty omnicron,0.0,0.0,1.0,0.0,Neutral
414,428,2022-04-06 11:48:10+00:00,1.51167e+18,"Jedi Mind Tricks (Vinnie Paz + Stoupe) - ""Omnicron"" featuring Apathy [Of...  via ",TOURESTEPHANE10,jedi mind tricks vinnie paz stoupe omnicron featuring apathy of via,-0.4019,0.291,0.709,0.0,Negative
415,429,2022-04-06 11:46:27+00:00,1.51167e+18,1  Omnicron? Ist better than Megatron?,PertinaxS,omnicron ist better than megatron,0.4404,0.0,0.58,0.42,Positive
416,430,2022-04-06 11:39:49+00:00,1.51167e+18, the fact that you are surprised that Omnicron B hasn't taken off in the US is because of your narrow and wrong headed point of view. No surprise to those of us who understand science.,jmurphy4242,the fact that you are surprised that omnicron b hasn t taken off in the us is because of your narrow and wrong headed point of view no surprise to those of us who understand science,-0.4614,0.123,0.829,0.048,Negative
417,431,2022-04-06 11:38:47+00:00,1.51167e+18,"These news outlets have been given a heads-up that something bad is coming for Hunter Biden, so now they're all running with the laptop story, pretending they didn't actively suppress it for the last year and a half. ",watchingthewea1,these news outlets have been given a heads up that something bad is coming for hunter biden so now they re all running with the laptop story pretending they didn t actively suppress it for the last year and a half,-0.2023,0.077,0.841,0.082,Negative
418,432,2022-04-06 11:33:37+00:00,1.51167e+18,"3 El brote que hay en Shanghai es de Omnicron…están haciendo test masivos a toda la gente, lo mismo que se hizo aquí si os acordáis pero sin el confinamiento, el mismo guion en todos los lugares .",RenaultAlpine1,el brote que hay en shanghai es de omnicron est n haciendo test masivos a toda la gente lo mismo que se hizo aqu si os acord is pero sin el confinamiento el mismo guion en todos los lugares,-0.5574,0.087,0.913,0.0,Negative
419,433,2022-04-06 11:24:29+00:00,1.51167e+18, Had covid in January so most likely omnicron. I’ve had worse paper cuts!!,M_Geraghty1970,had covid in january so most likely omnicron i ve had worse paper cuts,-0.6486,0.306,0.694,0.0,Negative
420,434,2022-04-06 10:52:08+00:00,1.51166e+18," When you say ""increase the risk"" here. What are you using as the base line risk? 

Is your view that the increased transmissibility of subsequent variants outweighs the decrease in severity? 

Ie... would Omnicron be more deadly than Alpha if it was the wave 1 virus?",Clinton_Nortje,when you say increase the risk here what are you using as the base line risk is your view that the increased transmissibility of subsequent variants outweighs the decrease in severity ie would omnicron be more deadly than alpha if it was the wave virus,0.0516,0.085,0.827,0.089,Positive
421,435,2022-04-06 10:17:54+00:00,1.51165e+18, Mask mandates have had zero impact on stopping surges especially with omnicron. I'm surprised you are pushing this narrative,wshalhoub929,mask mandates have had zero impact on stopping surges especially with omnicron i m surprised you are pushing this narrative,0.0772,0.074,0.837,0.088,Positive
422,436,2022-04-06 10:03:30+00:00,1.51165e+18,afneemt? Dat veronderstelt dat ze werken tegen omnicron? ,Guy26638767,afneemt dat veronderstelt dat ze werken tegen omnicron,0.0,0.0,1.0,0.0,Neutral
423,437,2022-04-06 09:13:30+00:00,1.51163e+18,"Latest Pfizer release shows of 42086 vax adverse events in the first two months there were 270 pregnancies—31 died with 1 set of twins - one born normal and the other a neonatal death. 238 recorded no outcome.

Why is the vax still recommended during pregnancy for Omnicron? ",herbthefox1,latest pfizer release shows of vax adverse events in the first two months there were pregnancies died with set of twins one born normal and the other a neonatal death recorded no outcome why is the vax still recommended during pregnancy for omnicron,-0.886,0.235,0.731,0.035,Negative
424,438,2022-04-06 09:04:36+00:00,1.51163e+18," Het is geen Corona.

De varianten na Corona. Van 1 februari 2021.
Alpha.
Delta.
Omnicron
Zeta
Ba 1. en Ba.2
En nu XD En XE. De variant met Ba1 en Ba2.

Dus Corona wordt een steeds lichtere vorm. ",Hallo12345620,het is geen corona de varianten na corona van februari alpha delta omnicron zeta ba en ba en nu xd en xe de variant met ba en ba dus corona wordt een steeds lichtere vorm,0.5859,0.0,0.899,0.101,Positive
425,439,2022-04-06 08:59:21+00:00,1.51163e+18, 10 wait but I heard that Obama tested Positive for Omnicron why is he in a Public Crowd if he Care about the Public,SailKat,wait but i heard that obama tested positive for omnicron why is he in a public crowd if he care about the public,0.8807,0.0,0.695,0.305,Positive
426,440,2022-04-06 08:44:29+00:00,1.51163e+18,"   Yeah and I’m double vaxxed for omnicron, then find out that the vaccine isn’t affective against it because it’s a different variant. So now im expected to take another jab that is the same for a different variant 😵‍💫 it’s not working either way.",Thrifty_2Fifty,yeah and i m double vaxxed for omnicron then find out that the vaccine isn t affective against it because it s a different variant so now im expected to take another jab that is the same for a different variant it s not working either way,0.296,0.0,0.954,0.046,Positive
427,441,2022-04-06 07:20:59+00:00,1.5116e+18,Shanghai had put all its 26 million residents on lockdown. This Omnicron variant is spreading differently…,teniolazai,shanghai had put all its million residents on lockdown this omnicron variant is spreading differently,0.0,0.0,1.0,0.0,Neutral
428,442,2022-04-06 07:18:25+00:00,1.5116e+18,news flash: i’ve fallen into the grasp of omnicron,ahtissueee,news flash i ve fallen into the grasp of omnicron,-0.3612,0.217,0.783,0.0,Negative
429,443,2022-04-06 06:51:11+00:00,1.5116e+18, Done,boro2dapet,done,0.0,0.0,1.0,0.0,Neutral
430,444,2022-04-06 06:46:34+00:00,1.5116e+18, Done ,boro2dapet,done,0.0,0.0,1.0,0.0,Neutral
431,445,2022-04-06 06:45:34+00:00,1.5116e+18,  Done ,boro2dapet,done,0.0,0.0,1.0,0.0,Neutral
432,446,2022-04-06 06:32:24+00:00,1.51159e+18,"Stealth omnicron… gaan we weer. Dikke vinger, ik doe niet meer mee. Succes met de maffe maatregelen weer.",Climatecontrol,stealth omnicron gaan we weer dikke vinger ik doe niet meer mee succes met de maffe maatregelen weer,-0.0772,0.071,0.929,0.0,Negative
433,447,2022-04-06 06:26:44+00:00,1.51159e+18,"Don't eat out, Eat Fresh, Avoid sharing plates, Wash Hands more, and maintain food Hygiene. Prevention is better than cure. Dr. H S Chauhan Dermatologist Twacha Clinic. Covid4thwave Covid19 Omnicron BA.2 covidfourthwave

 ",clinic_twacha,don t eat out eat fresh avoid sharing plates wash hands more and maintain food hygiene prevention is better than cure dr h s chauhan dermatologist twacha clinic covid thwave covid omnicron ba covidfourthwave,0.7003,0.055,0.746,0.199,Positive
434,454,2022-04-06 06:24:21+00:00,1.51159e+18,_7 _ 1 Done ,boro2dapet,done,0.0,0.0,1.0,0.0,Neutral
435,455,2022-04-06 06:23:50+00:00,1.51159e+18,If you thought i was good at bass before wait one more month tops lol I’ll show you something cool.,TheYoungMarcus,if you thought i was good at bass before wait one more month tops lol i ll show you something cool,0.8966,0.0,0.589,0.411,Positive
436,456,2022-04-06 06:23:16+00:00,1.51159e+18,@_PromoGod _1 Done ,boro2dapet,promogod done,0.0,0.0,1.0,0.0,Neutral
437,457,2022-04-06 06:23:03+00:00,1.51159e+18,@_PromoGod Done ,boro2dapet,promogod done,0.0,0.0,1.0,0.0,Neutral
438,458,2022-04-06 06:22:45+00:00,1.51159e+18,  Compressions Sustain. And i just bought the LMB-3 Bass Limiter Enhancer pedal.,TheYoungMarcus,compressions sustain and i just bought the lmb bass limiter enhancer pedal,0.0,0.0,1.0,0.0,Neutral
439,459,2022-04-06 06:22:24+00:00,1.51159e+18,1  Done ,boro2dapet,done,0.0,0.0,1.0,0.0,Neutral
440,460,2022-04-06 06:22:01+00:00,1.51159e+18,_1 @_PromoGod Done ,boro2dapet,promogod done,0.0,0.0,1.0,0.0,Neutral
441,461,2022-04-06 06:21:25+00:00,1.51159e+18,@_PromoGod Done,boro2dapet,promogod done,0.0,0.0,1.0,0.0,Neutral
442,462,2022-04-06 06:19:59+00:00,1.51159e+18,  _1_   Done ,boro2dapet,done,0.0,0.0,1.0,0.0,Neutral
443,463,2022-04-06 06:18:43+00:00,1.51159e+18,_lozano 1387957 Done ,boro2dapet,lozano done,0.0,0.0,1.0,0.0,Neutral
444,465,2022-04-06 06:17:37+00:00,1.51159e+18,_Hawkk  Done ,boro2dapet,hawkk done,0.0,0.0,1.0,0.0,Neutral
445,466,2022-04-06 06:16:48+00:00,1.51159e+18,2016 Done,boro2dapet,done,0.0,0.0,1.0,0.0,Neutral
446,468,2022-04-06 06:15:59+00:00,1.51159e+18,   Done ,boro2dapet,done,0.0,0.0,1.0,0.0,Neutral
447,476,2022-04-06 06:12:56+00:00,1.51159e+18,2SG Done ,boro2dapet,sg done,0.0,0.0,1.0,0.0,Neutral
448,477,2022-04-06 06:12:30+00:00,1.51159e+18, _HEC Done ,boro2dapet,hec done,0.0,0.0,1.0,0.0,Neutral
